,model_a,model_b,winner
625,koala-13b,oasst-pythia-12b,tie
626,vicuna-13b,llama-13b,model_b
627,alpaca-13b,vicuna-13b,model_a
628,koala-13b,vicuna-13b,tie
629,koala-13b,oasst-pythia-12b,model_a
630,vicuna-13b,dolly-v2-12b,model_a
631,vicuna-13b,koala-13b,tie
632,vicuna-13b,koala-13b,tie
633,vicuna-13b,llama-13b,model_a
634,koala-13b,llama-13b,model_a
635,vicuna-13b,koala-13b,tie
636,vicuna-13b,llama-13b,model_a
637,koala-13b,vicuna-13b,tie
638,llama-13b,chatglm-6b,model_a
639,vicuna-13b,alpaca-13b,tie
640,oasst-pythia-12b,stablelm-tuned-alpha-7b,model_a
641,chatglm-6b,dolly-v2-12b,model_b
642,chatglm-6b,vicuna-13b,model_b
643,vicuna-13b,chatglm-6b,model_a
644,oasst-pythia-12b,vicuna-13b,tie
645,vicuna-13b,llama-13b,model_a
646,stablelm-tuned-alpha-7b,vicuna-13b,tie
647,vicuna-13b,llama-13b,model_a
648,koala-13b,vicuna-13b,tie
649,koala-13b,llama-13b,model_a
650,vicuna-13b,koala-13b,model_a
651,vicuna-13b,alpaca-13b,model_a
652,vicuna-13b,koala-13b,tie
653,koala-13b,vicuna-13b,tie
654,vicuna-13b,stablelm-tuned-alpha-7b,model_a
655,vicuna-13b,koala-13b,model_a
656,stablelm-tuned-alpha-7b,vicuna-13b,tie
657,koala-13b,vicuna-13b,model_b
658,koala-13b,dolly-v2-12b,model_a
659,koala-13b,alpaca-13b,model_a
660,chatglm-6b,vicuna-13b,model_a
661,koala-13b,vicuna-13b,model_b
662,stablelm-tuned-alpha-7b,oasst-pythia-12b,tie
663,oasst-pythia-12b,llama-13b,model_a
664,dolly-v2-12b,vicuna-13b,model_b
665,alpaca-13b,vicuna-13b,model_a
666,vicuna-13b,stablelm-tuned-alpha-7b,model_b
667,vicuna-13b,chatglm-6b,model_a
668,chatglm-6b,vicuna-13b,model_b
669,oasst-pythia-12b,koala-13b,tie
670,alpaca-13b,vicuna-13b,model_b
671,vicuna-13b,dolly-v2-12b,model_b
672,oasst-pythia-12b,koala-13b,model_a
673,vicuna-13b,llama-13b,model_a
674,vicuna-13b,stablelm-tuned-alpha-7b,model_a
675,stablelm-tuned-alpha-7b,vicuna-13b,model_b
676,vicuna-13b,oasst-pythia-12b,model_a
677,llama-13b,koala-13b,model_b
678,vicuna-13b,oasst-pythia-12b,tie
679,vicuna-13b,koala-13b,model_a
680,vicuna-13b,koala-13b,model_a
681,vicuna-13b,alpaca-13b,model_a
682,vicuna-13b,koala-13b,model_b
683,vicuna-13b,dolly-v2-12b,model_a
684,stablelm-tuned-alpha-7b,oasst-pythia-12b,tie
685,vicuna-13b,llama-13b,tie
686,oasst-pythia-12b,vicuna-13b,tie
687,koala-13b,vicuna-13b,tie
688,vicuna-13b,alpaca-13b,tie
689,oasst-pythia-12b,vicuna-13b,model_a
690,vicuna-13b,koala-13b,model_a
691,vicuna-13b,llama-13b,tie
692,dolly-v2-12b,vicuna-13b,model_b
693,vicuna-13b,dolly-v2-12b,model_a
694,stablelm-tuned-alpha-7b,oasst-pythia-12b,model_a
695,vicuna-13b,chatglm-6b,model_a
696,vicuna-13b,oasst-pythia-12b,tie
697,vicuna-13b,chatglm-6b,model_a
698,vicuna-13b,stablelm-tuned-alpha-7b,tie
699,vicuna-13b,oasst-pythia-12b,tie
700,oasst-pythia-12b,vicuna-13b,model_a
701,llama-13b,vicuna-13b,model_b
702,stablelm-tuned-alpha-7b,vicuna-13b,model_b
703,vicuna-13b,oasst-pythia-12b,model_a
704,vicuna-13b,oasst-pythia-12b,model_a
705,oasst-pythia-12b,vicuna-13b,tie (bothbad)
706,vicuna-13b,oasst-pythia-12b,model_b
707,vicuna-13b,koala-13b,tie
708,oasst-pythia-12b,koala-13b,model_b
709,oasst-pythia-12b,koala-13b,tie
710,chatglm-6b,vicuna-13b,model_b
711,chatglm-6b,vicuna-13b,tie (bothbad)
712,vicuna-13b,oasst-pythia-12b,model_a
713,vicuna-13b,oasst-pythia-12b,model_a
714,alpaca-13b,koala-13b,tie (bothbad)
715,chatglm-6b,koala-13b,model_b
716,koala-13b,vicuna-13b,model_b
717,dolly-v2-12b,chatglm-6b,tie (bothbad)
718,stablelm-tuned-alpha-7b,alpaca-13b,tie (bothbad)
719,vicuna-13b,stablelm-tuned-alpha-7b,model_a
720,dolly-v2-12b,oasst-pythia-12b,model_a
721,llama-13b,dolly-v2-12b,model_b
722,vicuna-13b,koala-13b,tie
723,alpaca-13b,stablelm-tuned-alpha-7b,tie (bothbad)
724,koala-13b,vicuna-13b,model_b
725,vicuna-13b,koala-13b,tie (bothbad)
726,oasst-pythia-12b,vicuna-13b,model_b
727,vicuna-13b,chatglm-6b,model_a
728,chatglm-6b,vicuna-13b,tie (bothbad)
729,vicuna-13b,koala-13b,model_b
730,vicuna-13b,koala-13b,tie (bothbad)
731,vicuna-13b,koala-13b,model_b
732,stablelm-tuned-alpha-7b,vicuna-13b,model_b
733,vicuna-13b,oasst-pythia-12b,model_a
734,oasst-pythia-12b,llama-13b,model_b
735,oasst-pythia-12b,vicuna-13b,tie (bothbad)
736,vicuna-13b,llama-13b,model_b
737,alpaca-13b,oasst-pythia-12b,model_b
738,alpaca-13b,dolly-v2-12b,model_b
739,vicuna-13b,dolly-v2-12b,model_b
740,dolly-v2-12b,koala-13b,model_b
741,vicuna-13b,stablelm-tuned-alpha-7b,model_a
742,dolly-v2-12b,vicuna-13b,model_b
743,vicuna-13b,dolly-v2-12b,model_a
744,vicuna-13b,oasst-pythia-12b,model_a
745,vicuna-13b,koala-13b,tie (bothbad)
746,vicuna-13b,alpaca-13b,tie
747,koala-13b,oasst-pythia-12b,model_a
748,vicuna-13b,koala-13b,model_a
749,koala-13b,vicuna-13b,model_a
750,vicuna-13b,oasst-pythia-12b,model_b
751,stablelm-tuned-alpha-7b,koala-13b,model_b
752,oasst-pythia-12b,stablelm-tuned-alpha-7b,model_a
753,vicuna-13b,chatglm-6b,model_b
754,alpaca-13b,oasst-pythia-12b,model_a
755,alpaca-13b,vicuna-13b,model_b
756,dolly-v2-12b,vicuna-13b,model_b
757,koala-13b,llama-13b,model_b
758,vicuna-13b,stablelm-tuned-alpha-7b,tie (bothbad)
759,oasst-pythia-12b,vicuna-13b,tie (bothbad)
760,vicuna-13b,koala-13b,tie
761,vicuna-13b,llama-13b,model_a
762,llama-13b,vicuna-13b,model_b
763,stablelm-tuned-alpha-7b,vicuna-13b,model_b
764,vicuna-13b,alpaca-13b,tie
765,koala-13b,stablelm-tuned-alpha-7b,model_a
766,koala-13b,vicuna-13b,model_b
767,koala-13b,vicuna-13b,model_b
768,llama-13b,vicuna-13b,model_b
769,llama-13b,vicuna-13b,model_b
770,koala-13b,vicuna-13b,model_b
771,vicuna-13b,llama-13b,model_a
772,oasst-pythia-12b,vicuna-13b,model_a
773,vicuna-13b,stablelm-tuned-alpha-7b,model_a
774,vicuna-13b,koala-13b,model_a
775,stablelm-tuned-alpha-7b,vicuna-13b,model_a
776,alpaca-13b,vicuna-13b,model_b
777,oasst-pythia-12b,vicuna-13b,model_b
778,vicuna-13b,llama-13b,model_a
779,vicuna-13b,koala-13b,model_b
780,vicuna-13b,alpaca-13b,model_a
781,koala-13b,chatglm-6b,model_a
782,koala-13b,vicuna-13b,model_a
783,vicuna-13b,oasst-pythia-12b,model_b
784,oasst-pythia-12b,vicuna-13b,model_a
785,llama-13b,dolly-v2-12b,model_b
786,vicuna-13b,oasst-pythia-12b,model_b
787,llama-13b,oasst-pythia-12b,model_b
788,vicuna-13b,koala-13b,model_b
789,vicuna-13b,oasst-pythia-12b,model_b
790,stablelm-tuned-alpha-7b,vicuna-13b,model_b
791,chatglm-6b,oasst-pythia-12b,tie (bothbad)
792,vicuna-13b,chatglm-6b,model_a
793,vicuna-13b,oasst-pythia-12b,model_a
794,vicuna-13b,alpaca-13b,tie
795,chatglm-6b,vicuna-13b,tie
796,oasst-pythia-12b,vicuna-13b,tie
797,vicuna-13b,stablelm-tuned-alpha-7b,model_a
798,vicuna-13b,alpaca-13b,model_a
799,koala-13b,oasst-pythia-12b,tie (bothbad)
800,stablelm-tuned-alpha-7b,koala-13b,tie (bothbad)
801,vicuna-13b,koala-13b,model_b
802,alpaca-13b,vicuna-13b,model_b
803,vicuna-13b,koala-13b,model_a
804,vicuna-13b,koala-13b,model_b
805,koala-13b,chatglm-6b,model_a
806,vicuna-13b,koala-13b,model_b
807,koala-13b,vicuna-13b,tie (bothbad)
808,vicuna-13b,chatglm-6b,tie (bothbad)
809,dolly-v2-12b,vicuna-13b,model_b
810,alpaca-13b,vicuna-13b,model_b
811,vicuna-13b,stablelm-tuned-alpha-7b,model_a
812,koala-13b,vicuna-13b,model_a
813,vicuna-13b,dolly-v2-12b,model_a
814,alpaca-13b,vicuna-13b,model_a
815,vicuna-13b,chatglm-6b,tie (bothbad)
816,oasst-pythia-12b,vicuna-13b,model_b
817,koala-13b,vicuna-13b,model_b
818,koala-13b,stablelm-tuned-alpha-7b,model_a
819,oasst-pythia-12b,koala-13b,tie (bothbad)
820,vicuna-13b,koala-13b,model_b
821,koala-13b,vicuna-13b,tie (bothbad)
822,vicuna-13b,alpaca-13b,model_a
823,alpaca-13b,koala-13b,model_b
824,oasst-pythia-12b,koala-13b,model_b
825,vicuna-13b,koala-13b,tie (bothbad)
826,koala-13b,vicuna-13b,model_a
827,koala-13b,oasst-pythia-12b,model_a
828,koala-13b,stablelm-tuned-alpha-7b,model_a
829,dolly-v2-12b,vicuna-13b,tie
830,vicuna-13b,chatglm-6b,model_a
831,vicuna-13b,koala-13b,model_a
832,oasst-pythia-12b,llama-13b,model_a
833,dolly-v2-12b,vicuna-13b,model_b
834,vicuna-13b,oasst-pythia-12b,model_a
835,vicuna-13b,dolly-v2-12b,model_a
836,llama-13b,koala-13b,model_b
837,vicuna-13b,koala-13b,model_a
838,vicuna-13b,koala-13b,model_b
839,vicuna-13b,koala-13b,model_a
840,koala-13b,vicuna-13b,model_b
841,chatglm-6b,dolly-v2-12b,tie (bothbad)
842,vicuna-13b,chatglm-6b,tie (bothbad)
843,vicuna-13b,koala-13b,model_a
844,vicuna-13b,koala-13b,model_a
845,chatglm-6b,oasst-pythia-12b,tie (bothbad)
846,vicuna-13b,koala-13b,model_a
847,koala-13b,vicuna-13b,tie
848,koala-13b,stablelm-tuned-alpha-7b,model_a
849,chatglm-6b,llama-13b,model_b
850,llama-13b,koala-13b,model_a
851,alpaca-13b,oasst-pythia-12b,model_b
852,koala-13b,dolly-v2-12b,model_a
853,stablelm-tuned-alpha-7b,llama-13b,model_b
854,stablelm-tuned-alpha-7b,oasst-pythia-12b,tie (bothbad)
855,koala-13b,vicuna-13b,model_a
856,llama-13b,stablelm-tuned-alpha-7b,model_b
857,dolly-v2-12b,alpaca-13b,tie (bothbad)
858,oasst-pythia-12b,chatglm-6b,model_b
859,vicuna-13b,stablelm-tuned-alpha-7b,model_b
860,stablelm-tuned-alpha-7b,koala-13b,model_a
861,llama-13b,alpaca-13b,model_b
862,llama-13b,stablelm-tuned-alpha-7b,model_b
863,alpaca-13b,oasst-pythia-12b,model_a
864,koala-13b,llama-13b,model_a
865,chatglm-6b,alpaca-13b,tie (bothbad)
866,vicuna-13b,alpaca-13b,model_a
867,oasst-pythia-12b,vicuna-13b,tie (bothbad)
868,vicuna-13b,dolly-v2-12b,model_a
869,vicuna-13b,koala-13b,model_b
870,vicuna-13b,koala-13b,model_a
871,oasst-pythia-12b,vicuna-13b,model_a
872,dolly-v2-12b,koala-13b,model_a
873,alpaca-13b,oasst-pythia-12b,model_b
874,oasst-pythia-12b,vicuna-13b,model_b
875,koala-13b,vicuna-13b,model_b
876,chatglm-6b,alpaca-13b,model_b
877,alpaca-13b,llama-13b,tie
878,stablelm-tuned-alpha-7b,vicuna-13b,model_b
879,vicuna-13b,koala-13b,model_a
880,dolly-v2-12b,alpaca-13b,model_b
881,alpaca-13b,stablelm-tuned-alpha-7b,model_b
882,koala-13b,alpaca-13b,model_b
883,koala-13b,vicuna-13b,tie
884,koala-13b,dolly-v2-12b,tie (bothbad)
885,llama-13b,koala-13b,model_b
886,chatglm-6b,vicuna-13b,model_b
887,koala-13b,stablelm-tuned-alpha-7b,tie (bothbad)
888,oasst-pythia-12b,alpaca-13b,tie (bothbad)
889,alpaca-13b,llama-13b,model_a
890,llama-13b,koala-13b,tie (bothbad)
891,alpaca-13b,llama-13b,model_b
892,chatglm-6b,koala-13b,model_b
893,alpaca-13b,llama-13b,tie
894,chatglm-6b,dolly-v2-12b,model_a
895,alpaca-13b,stablelm-tuned-alpha-7b,model_a
896,oasst-pythia-12b,koala-13b,model_b
897,oasst-pythia-12b,alpaca-13b,model_b
898,oasst-pythia-12b,alpaca-13b,model_a
899,stablelm-tuned-alpha-7b,chatglm-6b,model_a
900,stablelm-tuned-alpha-7b,dolly-v2-12b,model_b
901,alpaca-13b,stablelm-tuned-alpha-7b,tie (bothbad)
902,koala-13b,stablelm-tuned-alpha-7b,model_b
903,vicuna-13b,koala-13b,tie (bothbad)
904,vicuna-13b,chatglm-6b,model_a
905,dolly-v2-12b,llama-13b,model_a
906,alpaca-13b,chatglm-6b,tie (bothbad)
907,oasst-pythia-12b,stablelm-tuned-alpha-7b,model_a
908,stablelm-tuned-alpha-7b,dolly-v2-12b,model_a
909,vicuna-13b,chatglm-6b,model_b
910,koala-13b,vicuna-13b,model_a
911,dolly-v2-12b,vicuna-13b,model_b
912,llama-13b,stablelm-tuned-alpha-7b,model_b
913,llama-13b,vicuna-13b,tie (bothbad)
914,stablelm-tuned-alpha-7b,dolly-v2-12b,model_b
915,koala-13b,vicuna-13b,tie
916,chatglm-6b,vicuna-13b,model_b
917,vicuna-13b,stablelm-tuned-alpha-7b,model_b
918,vicuna-13b,alpaca-13b,model_a
919,dolly-v2-12b,alpaca-13b,model_b
920,stablelm-tuned-alpha-7b,koala-13b,model_b
921,alpaca-13b,vicuna-13b,model_b
922,alpaca-13b,llama-13b,tie
923,llama-13b,dolly-v2-12b,model_b
924,alpaca-13b,vicuna-13b,tie
925,koala-13b,stablelm-tuned-alpha-7b,model_a
926,koala-13b,alpaca-13b,model_a
927,stablelm-tuned-alpha-7b,oasst-pythia-12b,model_b
928,alpaca-13b,vicuna-13b,model_b
929,oasst-pythia-12b,dolly-v2-12b,tie (bothbad)
930,dolly-v2-12b,llama-13b,model_b
931,llama-13b,stablelm-tuned-alpha-7b,model_a
932,koala-13b,dolly-v2-12b,model_a
933,llama-13b,oasst-pythia-12b,model_b
934,stablelm-tuned-alpha-7b,llama-13b,model_b
935,koala-13b,vicuna-13b,tie
936,stablelm-tuned-alpha-7b,dolly-v2-12b,model_b
937,alpaca-13b,vicuna-13b,model_a
938,alpaca-13b,koala-13b,model_b
939,koala-13b,vicuna-13b,model_a
940,stablelm-tuned-alpha-7b,dolly-v2-12b,model_a
941,stablelm-tuned-alpha-7b,llama-13b,model_a
942,stablelm-tuned-alpha-7b,chatglm-6b,model_b
943,koala-13b,llama-13b,model_a
944,dolly-v2-12b,stablelm-tuned-alpha-7b,tie (bothbad)
945,alpaca-13b,chatglm-6b,model_b
946,koala-13b,oasst-pythia-12b,tie (bothbad)
947,llama-13b,dolly-v2-12b,model_b
948,vicuna-13b,stablelm-tuned-alpha-7b,model_b
949,stablelm-tuned-alpha-7b,vicuna-13b,model_b
950,alpaca-13b,vicuna-13b,model_b
951,chatglm-6b,llama-13b,model_a
952,oasst-pythia-12b,vicuna-13b,model_b
953,vicuna-13b,koala-13b,model_b
954,oasst-pythia-12b,vicuna-13b,model_a
955,alpaca-13b,vicuna-13b,model_b
956,koala-13b,vicuna-13b,tie (bothbad)
957,llama-13b,dolly-v2-12b,model_b
958,alpaca-13b,stablelm-tuned-alpha-7b,tie (bothbad)
959,dolly-v2-12b,vicuna-13b,tie (bothbad)
960,koala-13b,chatglm-6b,tie (bothbad)
961,dolly-v2-12b,vicuna-13b,model_b
962,koala-13b,vicuna-13b,tie (bothbad)
963,vicuna-13b,oasst-pythia-12b,model_a
964,alpaca-13b,oasst-pythia-12b,model_a
965,oasst-pythia-12b,dolly-v2-12b,tie (bothbad)
966,chatglm-6b,alpaca-13b,model_a
967,stablelm-tuned-alpha-7b,alpaca-13b,model_b
968,alpaca-13b,llama-13b,model_b
969,stablelm-tuned-alpha-7b,koala-13b,tie (bothbad)
970,vicuna-13b,stablelm-tuned-alpha-7b,model_a
971,llama-13b,alpaca-13b,tie
972,stablelm-tuned-alpha-7b,alpaca-13b,tie (bothbad)
973,alpaca-13b,chatglm-6b,tie (bothbad)
974,llama-13b,alpaca-13b,model_b
975,dolly-v2-12b,llama-13b,model_b
976,stablelm-tuned-alpha-7b,koala-13b,model_a
977,chatglm-6b,oasst-pythia-12b,model_a
978,dolly-v2-12b,llama-13b,tie (bothbad)
979,oasst-pythia-12b,chatglm-6b,model_a
980,oasst-pythia-12b,vicuna-13b,model_a
981,koala-13b,stablelm-tuned-alpha-7b,model_a
982,alpaca-13b,stablelm-tuned-alpha-7b,model_a
983,koala-13b,chatglm-6b,model_a
984,dolly-v2-12b,stablelm-tuned-alpha-7b,model_b
985,koala-13b,vicuna-13b,tie (bothbad)
986,llama-13b,vicuna-13b,model_a
987,chatglm-6b,oasst-pythia-12b,model_a
988,vicuna-13b,koala-13b,model_a
989,alpaca-13b,oasst-pythia-12b,tie
990,stablelm-tuned-alpha-7b,oasst-pythia-12b,tie (bothbad)
991,stablelm-tuned-alpha-7b,dolly-v2-12b,tie
992,vicuna-13b,koala-13b,model_b
993,dolly-v2-12b,alpaca-13b,model_b
994,alpaca-13b,oasst-pythia-12b,model_b
995,dolly-v2-12b,oasst-pythia-12b,tie
996,llama-13b,koala-13b,model_b
997,stablelm-tuned-alpha-7b,dolly-v2-12b,tie (bothbad)
998,vicuna-13b,alpaca-13b,model_a
999,vicuna-13b,koala-13b,model_a
1000,vicuna-13b,koala-13b,tie (bothbad)
1001,dolly-v2-12b,koala-13b,model_a
1002,koala-13b,alpaca-13b,tie (bothbad)
1003,vicuna-13b,dolly-v2-12b,model_a
1004,oasst-pythia-12b,chatglm-6b,model_b
1005,dolly-v2-12b,vicuna-13b,tie (bothbad)
1006,alpaca-13b,chatglm-6b,model_a
1007,dolly-v2-12b,alpaca-13b,model_b
1008,llama-13b,oasst-pythia-12b,model_a
1009,llama-13b,koala-13b,tie
1010,dolly-v2-12b,vicuna-13b,tie (bothbad)
1011,dolly-v2-12b,vicuna-13b,tie (bothbad)
1012,dolly-v2-12b,chatglm-6b,model_b
1013,oasst-pythia-12b,stablelm-tuned-alpha-7b,tie (bothbad)
1014,vicuna-13b,stablelm-tuned-alpha-7b,tie (bothbad)
1015,alpaca-13b,dolly-v2-12b,model_a
1016,vicuna-13b,alpaca-13b,tie
1017,oasst-pythia-12b,llama-13b,model_b
1018,chatglm-6b,vicuna-13b,tie (bothbad)
1019,vicuna-13b,llama-13b,model_a
1020,koala-13b,oasst-pythia-12b,tie (bothbad)
1021,llama-13b,dolly-v2-12b,model_a
1022,oasst-pythia-12b,koala-13b,model_b
1023,dolly-v2-12b,oasst-pythia-12b,model_a
1024,llama-13b,koala-13b,model_b
1025,koala-13b,oasst-pythia-12b,model_b
1026,alpaca-13b,llama-13b,model_a
1027,alpaca-13b,koala-13b,model_b
1028,vicuna-13b,dolly-v2-12b,model_a
1029,vicuna-13b,llama-13b,tie (bothbad)
1030,dolly-v2-12b,oasst-pythia-12b,tie
1031,koala-13b,oasst-pythia-12b,tie
1032,dolly-v2-12b,koala-13b,model_b
1033,vicuna-13b,dolly-v2-12b,model_b
1034,chatglm-6b,stablelm-tuned-alpha-7b,model_a
1035,oasst-pythia-12b,alpaca-13b,tie (bothbad)
1036,llama-13b,stablelm-tuned-alpha-7b,model_b
1037,oasst-pythia-12b,vicuna-13b,tie
1038,chatglm-6b,stablelm-tuned-alpha-7b,model_b
1039,vicuna-13b,alpaca-13b,tie
1040,stablelm-tuned-alpha-7b,llama-13b,model_a
1041,alpaca-13b,vicuna-13b,model_b
1042,llama-13b,vicuna-13b,tie
1043,chatglm-6b,dolly-v2-12b,model_a
1044,koala-13b,alpaca-13b,model_a
1045,oasst-pythia-12b,vicuna-13b,model_b
1046,chatglm-6b,koala-13b,model_a
1047,dolly-v2-12b,vicuna-13b,tie (bothbad)
1048,llama-13b,stablelm-tuned-alpha-7b,tie (bothbad)
1049,stablelm-tuned-alpha-7b,dolly-v2-12b,tie (bothbad)
1050,alpaca-13b,chatglm-6b,model_a
1051,vicuna-13b,oasst-pythia-12b,model_a
1052,oasst-pythia-12b,koala-13b,model_a
1053,dolly-v2-12b,alpaca-13b,model_b
1054,alpaca-13b,llama-13b,model_a
1055,oasst-pythia-12b,vicuna-13b,model_b
1056,vicuna-13b,dolly-v2-12b,model_a
1057,llama-13b,koala-13b,model_b
1058,chatglm-6b,vicuna-13b,model_b
1059,chatglm-6b,llama-13b,model_b
1060,chatglm-6b,oasst-pythia-12b,tie
1061,chatglm-6b,vicuna-13b,model_b
1062,stablelm-tuned-alpha-7b,llama-13b,model_b
1063,llama-13b,stablelm-tuned-alpha-7b,model_b
1064,llama-13b,koala-13b,model_b
1065,llama-13b,dolly-v2-12b,model_a
1066,chatglm-6b,dolly-v2-12b,model_a
1067,stablelm-tuned-alpha-7b,chatglm-6b,tie (bothbad)
1068,stablelm-tuned-alpha-7b,alpaca-13b,model_b
1069,llama-13b,koala-13b,tie (bothbad)
1070,stablelm-tuned-alpha-7b,llama-13b,model_a
1071,oasst-pythia-12b,stablelm-tuned-alpha-7b,tie (bothbad)
1072,koala-13b,alpaca-13b,model_b
1073,alpaca-13b,dolly-v2-12b,model_a
1074,koala-13b,stablelm-tuned-alpha-7b,model_a
1075,stablelm-tuned-alpha-7b,dolly-v2-12b,model_b
1076,oasst-pythia-12b,dolly-v2-12b,model_a
1077,chatglm-6b,alpaca-13b,model_b
1078,llama-13b,oasst-pythia-12b,tie (bothbad)
1079,vicuna-13b,stablelm-tuned-alpha-7b,model_a
1080,koala-13b,oasst-pythia-12b,model_a
1081,vicuna-13b,alpaca-13b,model_a
1082,alpaca-13b,koala-13b,tie (bothbad)
1083,vicuna-13b,llama-13b,model_a
1084,koala-13b,alpaca-13b,model_a
1085,koala-13b,stablelm-tuned-alpha-7b,model_b
1086,vicuna-13b,llama-13b,model_a
1087,alpaca-13b,chatglm-6b,model_a
1088,alpaca-13b,llama-13b,model_a
1089,stablelm-tuned-alpha-7b,llama-13b,model_b
1090,dolly-v2-12b,chatglm-6b,tie (bothbad)
1091,dolly-v2-12b,alpaca-13b,tie (bothbad)
1092,vicuna-13b,chatglm-6b,model_a
1093,koala-13b,dolly-v2-12b,model_b
1094,oasst-pythia-12b,alpaca-13b,model_a
1095,stablelm-tuned-alpha-7b,koala-13b,model_b
1096,alpaca-13b,chatglm-6b,model_b
1097,alpaca-13b,stablelm-tuned-alpha-7b,tie (bothbad)
1098,dolly-v2-12b,chatglm-6b,tie
1099,dolly-v2-12b,llama-13b,model_b
1100,llama-13b,alpaca-13b,model_b
1101,koala-13b,dolly-v2-12b,model_a
1102,stablelm-tuned-alpha-7b,alpaca-13b,model_b
1103,vicuna-13b,koala-13b,model_b
1104,dolly-v2-12b,llama-13b,tie (bothbad)
1105,vicuna-13b,koala-13b,model_b
1106,koala-13b,oasst-pythia-12b,model_b
1107,chatglm-6b,dolly-v2-12b,tie (bothbad)
1108,llama-13b,vicuna-13b,model_b
1109,dolly-v2-12b,alpaca-13b,model_b
1110,alpaca-13b,llama-13b,model_a
1111,vicuna-13b,dolly-v2-12b,model_a
1112,dolly-v2-12b,llama-13b,model_a
1113,oasst-pythia-12b,vicuna-13b,model_a
1114,vicuna-13b,llama-13b,model_a
1115,dolly-v2-12b,vicuna-13b,model_b
1116,dolly-v2-12b,vicuna-13b,model_b
1117,dolly-v2-12b,llama-13b,model_a
1118,alpaca-13b,koala-13b,model_b
1119,vicuna-13b,oasst-pythia-12b,model_a
1120,dolly-v2-12b,chatglm-6b,model_a
1121,dolly-v2-12b,oasst-pythia-12b,tie (bothbad)
1122,oasst-pythia-12b,stablelm-tuned-alpha-7b,tie (bothbad)
1123,vicuna-13b,oasst-pythia-12b,model_a
1124,oasst-pythia-12b,chatglm-6b,model_b
1125,vicuna-13b,koala-13b,tie (bothbad)
1126,vicuna-13b,alpaca-13b,model_a
1127,alpaca-13b,koala-13b,model_a
1128,alpaca-13b,koala-13b,model_b
1129,vicuna-13b,alpaca-13b,model_a
1130,llama-13b,oasst-pythia-12b,model_b
1131,vicuna-13b,alpaca-13b,model_a
1132,stablelm-tuned-alpha-7b,alpaca-13b,model_a
1133,koala-13b,alpaca-13b,tie (bothbad)
1134,dolly-v2-12b,chatglm-6b,model_a
1135,koala-13b,stablelm-tuned-alpha-7b,model_a
1136,dolly-v2-12b,chatglm-6b,tie (bothbad)
1137,alpaca-13b,chatglm-6b,model_a
1138,vicuna-13b,koala-13b,model_a
1139,alpaca-13b,stablelm-tuned-alpha-7b,model_b
1140,vicuna-13b,koala-13b,model_a
1141,vicuna-13b,koala-13b,tie
1142,oasst-pythia-12b,dolly-v2-12b,model_b
1143,llama-13b,oasst-pythia-12b,model_b
1144,alpaca-13b,chatglm-6b,model_b
1145,oasst-pythia-12b,alpaca-13b,model_b
1146,koala-13b,vicuna-13b,model_b
1147,chatglm-6b,vicuna-13b,model_b
1148,stablelm-tuned-alpha-7b,dolly-v2-12b,model_a
1149,stablelm-tuned-alpha-7b,chatglm-6b,tie (bothbad)
1150,koala-13b,oasst-pythia-12b,tie (bothbad)
1151,vicuna-13b,oasst-pythia-12b,model_a
1152,vicuna-13b,alpaca-13b,model_a
1153,koala-13b,vicuna-13b,model_b
1154,stablelm-tuned-alpha-7b,llama-13b,model_a
1155,oasst-pythia-12b,stablelm-tuned-alpha-7b,model_a
1156,oasst-pythia-12b,vicuna-13b,model_b
1157,koala-13b,oasst-pythia-12b,model_a
1158,vicuna-13b,dolly-v2-12b,tie (bothbad)
1159,chatglm-6b,vicuna-13b,model_a
1160,vicuna-13b,koala-13b,tie (bothbad)
1161,koala-13b,vicuna-13b,tie (bothbad)
1162,vicuna-13b,alpaca-13b,tie (bothbad)
1163,vicuna-13b,koala-13b,model_a
1164,vicuna-13b,koala-13b,tie (bothbad)
1165,chatglm-6b,vicuna-13b,model_b
1166,vicuna-13b,oasst-pythia-12b,model_b
1167,koala-13b,oasst-pythia-12b,tie
1168,dolly-v2-12b,stablelm-tuned-alpha-7b,tie (bothbad)
1169,koala-13b,dolly-v2-12b,model_b
1170,oasst-pythia-12b,alpaca-13b,model_a
1171,llama-13b,oasst-pythia-12b,model_b
1172,koala-13b,llama-13b,model_b
1173,stablelm-tuned-alpha-7b,alpaca-13b,model_b
1174,vicuna-13b,koala-13b,tie
1175,vicuna-13b,koala-13b,model_a
1176,vicuna-13b,oasst-pythia-12b,model_a
1177,llama-13b,alpaca-13b,model_b
1178,vicuna-13b,dolly-v2-12b,tie (bothbad)
1179,stablelm-tuned-alpha-7b,llama-13b,model_a
1180,alpaca-13b,koala-13b,model_b
1181,llama-13b,vicuna-13b,model_b
1182,koala-13b,vicuna-13b,model_b
1183,koala-13b,oasst-pythia-12b,model_a
1184,dolly-v2-12b,llama-13b,model_a
1185,llama-13b,dolly-v2-12b,model_a
1186,stablelm-tuned-alpha-7b,vicuna-13b,model_b
1187,koala-13b,alpaca-13b,tie (bothbad)
1188,dolly-v2-12b,alpaca-13b,model_b
1189,koala-13b,oasst-pythia-12b,model_b
1190,koala-13b,vicuna-13b,tie (bothbad)
1191,koala-13b,alpaca-13b,model_a
1192,chatglm-6b,stablelm-tuned-alpha-7b,model_a
